区域,租房链接,房源名称,房屋基本信息,房屋来源,发布时间,房屋特点,最低价(元/月),最高价(元/月)
罗湖区,https://sz.zu.ke.com/zufang/SZ2083973309799866368.html,万象城旁精装 两房一厅，可拎包入住,罗湖区-万象城/51㎡/西/1室1厅1卫/高楼层（41层）,链家,2天前发布,"近地铁,新上",8000,8000
罗湖区,https://sz.zu.ke.com/zufang/SZ2081530959450349568.html,中航凯特公寓单间 近红岭地铁站 拎包入住,罗湖区-地王/36㎡/南/1室1厅1卫/中楼层（27层）,链家,5天前发布,"近地铁,新上",3200,3200
罗湖区,https://sz.zu.ke.com/zufang/SZ2081797737862397952.html,友谊大厦 2室1厅 4500元,罗湖区-春风路/47㎡/东南/2室1厅1卫/低楼层（24层）,链家,5天前发布,"近地铁,新上",4500,4500
罗湖区,https://sz.zu.ke.com/zufang/SZ2085406056045363200.html,联城美园 1室0厅 3800元,罗湖区-春风路/27㎡/东南/1室0厅1卫/中楼层（35层）,链家,今天发布,"近地铁,新上",3800,3800
罗湖区,https://sz.zu.ke.com/zufang/SZ2080458483542523904.html,户型端正，采光通透，依山傍林风景秀丽,罗湖区-莲塘/72㎡/北/2室1厅1卫/高楼层（17层）,链家,7天前发布,,5300,5300
罗湖区,https://sz.zu.ke.com/zufang/SZ2060017031209820160.html,鸿隆世纪广场写字楼精装修，随时入驻,罗湖区-地王/97㎡/北/2室1厅0卫/低楼层（32层）,链家,1个月前发布,"近地铁,随时看房",16000,16000
罗湖区,https://sz.zu.ke.com/zufang/SZ2065915641323864064.html,罗湖口岸大中华汇展阁大开间酒店式公寓,罗湖区-罗湖口岸/43㎡/北/1室0厅1卫/中楼层（36层）,链家,27天前发布,"近地铁,随时看房",4000,4000
罗湖区,https://sz.zu.ke.com/zufang/SZ2074323215689187328.html,中航凯特公寓单间 拎包入住 红岭地铁站,罗湖区-地王/28㎡/东南/1室0厅1卫/高楼层（27层）,链家,15天前发布,近地铁,3000,3000
罗湖区,https://sz.zu.ke.com/zufang/SZ2075211774688501760.html,裕华小区 1室0厅 2600元,罗湖区-笋岗/38㎡/南/1室0厅1卫/中楼层（6层）,链家,14天前发布,近地铁,2600,2600
罗湖区,https://sz.zu.ke.com/zufang/SZ2080331669323120640.html,罗湖国贸 佳宁娜广场 地铁口 精装修 南北通透,罗湖区-春风路/78㎡/南/2室1厅1卫/低楼层（31层）,链家,7天前发布,近地铁,13000,13000
罗湖区,https://sz.zu.ke.com/zufang/SZ1999970732226125824.html,东门晒布站zui实惠的单间 独卫 采光好 可做饭,罗湖区-螺岭/22㎡/东西/1室0厅1卫/中楼层（29层）,链家,3个月前发布,"近地铁,随时看房",2600,2600
罗湖区,https://sz.zu.ke.com/zufang/SZ2045326843879628800.html,精装一房 简约大方 地铁覆盖 配套齐全,罗湖区-螺岭/32㎡/东/1室0厅1卫/高楼层（24层）,链家,1个月前发布,"近地铁,随时看房",3200,3200
罗湖区,https://sz.zu.ke.com/zufang/SZ2078647364016676864.html,庐山花园 1室0厅 2500元,罗湖区-罗湖口岸/24㎡/西/1室0厅1卫/低楼层（31层）,链家,9天前发布,"近地铁,随时看房",2500,2500
罗湖区,https://sz.zu.ke.com/zufang/SZ2076082361195569152.html,幸福里精装大两房 家私家电齐全 拎包入住,罗湖区-万象城/95㎡/南/2室1厅2卫/中楼层（49层）,链家,13天前发布,"近地铁,随时看房",20000,20000
罗湖区,https://sz.zu.ke.com/zufang/SZ2080469685320818688.html,罗湖口岸1号线，双城世纪精装大两房，近国贸,罗湖区-罗湖口岸/69㎡/东南西南东北/2室1厅1卫/高楼层（29层）,链家,7天前发布,近地铁,6500,6500
罗湖区,https://sz.zu.ke.com/zufang/SZ2077919741468475392.html,福德花园 3室1厅 6800元,罗湖区-螺岭/95㎡/南/3室1厅1卫/中楼层（32层）,链家,10天前发布,"近地铁,随时看房",6800,6800
罗湖区,https://sz.zu.ke.com/zufang/SZ2062996232187953152.html,罗湖高档小区 新精装修 身边三大公园傍身 购物沃尔玛,罗湖区-东门/245㎡/南/5室2厅4卫/高楼层（30层）,链家,1个月前发布,近地铁,35000,35000
罗湖区,https://sz.zu.ke.com/zufang/SZ2069502834172231680.html,嘉宝田二期朝花园  大三房 家电齐全,罗湖区-笋岗/112㎡/北/3室1厅2卫/高楼层（25层）,链家,22天前发布,近地铁,9500,9500
罗湖区,https://sz.zu.ke.com/zufang/SZ2033284865218592768.html,红桂皇冠一房，采光好 装修新，近红岭地铁站,罗湖区-地王/36㎡/东/1室0厅1卫/中楼层（26层）,链家,2个月前发布,近地铁,3600,3600
罗湖区,https://sz.zu.ke.com/zufang/SZ2056354385960632320.html,雅仕居 1室0厅 2700元,罗湖区-清水河/25㎡/东南/1室0厅1卫/高楼层（19层）,链家,1个月前发布,,2700,2700
罗湖区,https://sz.zu.ke.com/zufang/SZ2076489693385457664.html,整租 · 新天地名居 1室1厅,罗湖区-黄贝岭/40㎡/南/1室1厅1卫/未知（31层）,周周管家,12天前发布,"在线签约,公寓,近地铁,精装,免中介费",4300,4300
罗湖区,https://sz.zu.ke.com/zufang/SZ2071118792742158336.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/68㎡/东/2室2厅1卫/未知（39层）,无忧智寓,19天前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2080121194560372736.html,整租 · 深业东岭 3室2厅,罗湖区-黄贝岭/86㎡/东南/3室2厅2卫/未知（38层）,国邦,7天前发布,"公寓,近地铁,精装,免中介费,双卫生间",10500,10500
罗湖区,https://sz.zu.ke.com/zufang/SZ2059245421628227584.html,整租 · 鹏公馆 1室1厅,罗湖区-翠竹/39㎡/南/1室1厅1卫/未知（29层）,百兴物业,1个月前发布,"公寓,近地铁,精装,免中介费,随时看房",4400,4400
罗湖区,https://sz.zu.ke.com/zufang/SZ2069589426224775168.html,整租 · 松园西街48号 1室1厅,罗湖区-地王/34㎡/南/1室1厅1卫/未知（6层）,玫瑰公寓,22天前发布,"近地铁,精装,免中介费,随时看房",3280,3280
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435561860603904.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/东南南/3室2厅2卫/未知（39层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435561986433024.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/东南南/3室2厅2卫/未知（39层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435562053271552.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/东南南/3室2厅2卫/未知（39层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435562095214592.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/东南南/3室2厅2卫/未知（35层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435566910545920.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/东南南/3室2厅2卫/未知（35层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435567145156608.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/东南南/4室2厅2卫/未知（35层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2079435567220654080.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/东南南/4室2厅2卫/未知（39层）,平台优选房东,8天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594882039136256.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/12㎡/南/5室0厅3卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费,随时看房",3300,3300
罗湖区,https://sz.zu.ke.com/zufang/SZ2072343179855659008.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/南/3室2厅2卫/未知（36层）,平台优选房东,18天前发布,"近地铁,精装,免中介费,双卫生间,随时看房",16000,16000
罗湖区,https://sz.zu.ke.com/zufang/SZ2072343182565720064.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/南/3室2厅2卫/未知（39层）,平台优选房东,18天前发布,"近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2072343182624440320.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/南/3室2厅2卫/未知（39层）,平台优选房东,18天前发布,"近地铁,精装,免中介费,双卫生间,随时看房",15500,15500
罗湖区,https://sz.zu.ke.com/zufang/SZ2073100142877351936.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/东南/4室2厅2卫/未知（35层）,平台优选房东,17天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",19000,19000
罗湖区,https://sz.zu.ke.com/zufang/SZ2074317765787000832.html,整租 · 泰宁花园 3室2厅,罗湖区-百仕达/103㎡/南/3室2厅2卫/未知（27层）,平台优选房东,15天前发布,"近地铁,精装,免中介费,双卫生间,随时看房",6500,6500
罗湖区,https://sz.zu.ke.com/zufang/SZ2065273024005292032.html,整租 · 深业东岭 3室2厅,罗湖区-黄贝岭/89㎡/东/3室2厅2卫/未知（39层）,无忧智寓,27天前发布,"在线签约,公寓,近地铁,精装,免中介费,双卫生间",9800,9800
罗湖区,https://sz.zu.ke.com/zufang/SZ2066332496487776256.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（36层）,平台优选房东,26天前发布,"在线签约,近地铁,精装,免中介费,双卫生间",15500,15500
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594881745534976.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/12㎡/南/5室0厅4卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费",2900,2900
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594881930084352.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/20㎡/南/5室0厅3卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费",3800,3800
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594882583855104.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/8㎡/南/5室0厅3卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费",2500,2500
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594882701295616.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/10㎡/南/5室0厅3卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费",2900,2900
罗湖区,https://sz.zu.ke.com/zufang/SZ2064594882743238656.html,合租 · 裕安花园 5室0厅,罗湖区-罗湖口岸/20㎡/南/5室0厅3卫/未知（7层）,平台优选房东,28天前发布,"在线签约,独立卫生间,月租,近地铁,独立阳台,免中介费",4000,4000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078687439668920320.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078689400623210496.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（39层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",16500,16500
罗湖区,https://sz.zu.ke.com/zufang/SZ2078691402841604096.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（39层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078693424890396672.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（39层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",16000,16000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078695840783794176.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078698052448681984.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",17500,17500
罗湖区,https://sz.zu.ke.com/zufang/SZ2078699985050288128.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/南/4室2厅2卫/未知（36层）,平台优选房东,9天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",20500,20500
罗湖区,https://sz.zu.ke.com/zufang/SZ2078705360050593792.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/南/4室2厅2卫/未知（39层）,邦代物业,9天前发布,"近地铁,精装,免中介费,双卫生间,随时看房",15500,15500
罗湖区,https://sz.zu.ke.com/zufang/SZ2073052736051748864.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/东南/3室2厅2卫/未知（35层）,平台优选房东,17天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,随时看房",14500,14500
罗湖区,https://sz.zu.ke.com/zufang/SZ2062213848957452288.html,整租 · 金丽豪苑 1室1厅,罗湖区-翠竹/53㎡/南西南/1室1厅1卫/未知（30层）,杰瑞物业,1个月前发布,"公寓,近地铁,精装,免中介费",4900,4900
罗湖区,https://sz.zu.ke.com/zufang/SZ2064315404742041600.html,整租 · 聚宝花园 3室2厅,罗湖区-莲塘/91㎡/南/3室2厅1卫/未知（14层）,周周管家,29天前发布,"在线签约,公寓,精装,免中介费",5700,5700
罗湖区,https://sz.zu.ke.com/zufang/SZ2081894755822223360.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/南北/4室2厅2卫/未知（36层）,平台优选房东,5天前发布,"在线签约,近地铁,精装,免中介费,双卫生间,新上,随时看房",12000,12000
罗湖区,https://sz.zu.ke.com/zufang/SZ2083922036010524672.html,整租 · 城市天地广场 1室1厅,罗湖区-万象城/52㎡/西南/1室1厅1卫/未知（39层）,平台优选房东,2天前发布,"近地铁,精装,免中介费,新上,随时看房",5000,5000
罗湖区,https://sz.zu.ke.com/zufang/SZ2069985235797549056.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/70㎡/东南/2室2厅1卫/未知（39层）,平台优选房东,21天前发布,"在线签约,近地铁,精装,免中介费",7700,7700
罗湖区,https://sz.zu.ke.com/zufang/SZ2012128995398918144.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,3个月前发布,"近地铁,精装,免中介费,双卫生间",17500,17500
罗湖区,https://sz.zu.ke.com/zufang/SZ2029586272124665856.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/70㎡/西北/2室2厅1卫/未知（39层）,无忧智寓,2个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2029586272242106368.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/70㎡/2室2厅1卫/未知（39层）,无忧智寓,2个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2029601112956338176.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/70㎡/2室2厅1卫/未知（39层）,无忧智寓,2个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2043911232238387200.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/70㎡/西南/2室2厅1卫/未知（39层）,无忧智寓,1个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2043911232372604928.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/68㎡/东/2室2厅1卫/未知（39层）,无忧智寓,1个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2046342357397274624.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/120㎡/南/3室2厅2卫/未知（36层）,平台优选房东,1个月前发布,"近地铁,精装,免中介费,双卫生间",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2046342838878208000.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,1个月前发布,"近地铁,精装,免中介费,双卫生间",14000,14000
罗湖区,https://sz.zu.ke.com/zufang/SZ2050196933737185280.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/161㎡/东南/4室2厅2卫/未知（39层）,窝库,1个月前发布,"公寓,近地铁,精装,免中介费,双卫生间",18000,18000
罗湖区,https://sz.zu.ke.com/zufang/SZ2051256636336504832.html,整租 · 武警六支队 2室1厅,罗湖区-地王/68㎡/南/2室1厅1卫/未知（7层）,百兴物业,1个月前发布,"公寓,月租,近地铁,精装,免中介费",5400,5400
罗湖区,https://sz.zu.ke.com/zufang/SZ2051846371358539776.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/120㎡/南/4室2厅2卫/未知（35层）,平台优选房东,1个月前发布,"在线签约,近地铁,精装,免中介费,双卫生间",17000,17000
罗湖区,https://sz.zu.ke.com/zufang/SZ2056192908452691968.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/100㎡/南/3室2厅2卫/未知（35层）,平台优选房东,1个月前发布,"近地铁,精装,免中介费,双卫生间",16500,16500
罗湖区,https://sz.zu.ke.com/zufang/SZ2081147403175731200.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/67㎡/西南/2室2厅1卫/未知（44层）,平台优选房东,6天前发布,"在线签约,近地铁,精装,免中介费,新上",8000,8000
罗湖区,https://sz.zu.ke.com/zufang/SZ2078918639527919616.html,整租 · 中海天钻 4室2厅,罗湖区-万象城/100㎡/南/4室2厅2卫/未知（39层）,窝库,9天前发布,"公寓,近地铁,精装,免中介费,双卫生间,随时看房",16800,16800
